pressure, node, date, time, humidity, ambient_temperature, amperage, wind_speed, imager_temperature
976.1, 29, 13.04.2023, 13:40, 29.3, 2.2, 343.2266, 1.1, 20.1
976.1, 124, 13.04.2023, 13:40, 29.3, 2.2, 155.4109, 1.1, 17.7
976.1, 79, 13.04.2023, 13:40, 29.3, 2.2, 154.1413, 1.1, 14.5
976.3, 56, 13.04.2023, 13:40, 30.1, 2, 343.2174, 1.3, 12.1
976.3, 125, 13.04.2023, 13:40, 30.1, 2, 156.618, 1.3, 16.8
976.3, 30, 13.04.2023, 13:40, 30.1, 2, 341.574, 1.3, 16
976.3, 80, 13.04.2023, 13:40, 30.1, 2, 155.8985, 1.3, 18.4
976.3, 31, 13.04.2023, 13:40, 30.1, 2, 341.574, 1.3, 15.6
976.3, 57, 13.04.2023, 13:40, 30.1, 2, 341.574, 1.3, 13.5
976.3, 1, 13.04.2023, 13:40, 30.1, 2, 341.574, 1.3, 15.4
976.3, 81, 13.04.2023, 13:40, 30.1, 2, 155.8985, 1.3, 15.3
976.3, 58, 13.04.2023, 13:40, 30.1, 2, 343.2174, 1.3, 12.2
976.3, 33, 13.04.2023, 13:40, 30.1, 2, 341.574, 1.3, 19.7
976.3, 4, 13.04.2023, 13:40, 30.1, 2, 343.2174, 1.3, 10.8
976.1, 82, 13.04.2023, 13:40, 30.5, 1.7, 155.9891, 1.4, 11.6
976.1, 34, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 21.4
976.1, 6, 13.04.2023, 13:40, 30.5, 1.7, 332.4153, 1.4, 8
976.1, 64, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 17.2
976.1, 35, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 15.6
976.1, 83, 13.04.2023, 13:40, 30.5, 1.7, 155.9891, 1.4, 17.9
976.1, 9, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 17.1
976.1, 72, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 11.6
976.1, 36, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 20.2
976.1, 11, 13.04.2023, 13:40, 30.5, 1.7, 343.3663, 1.4, 14.6
976.1, 84, 13.04.2023, 13:40, 30.5, 1.7, 155.9891, 1.4, 13.6
976.1, 113, 13.04.2023, 13:40, 30.5, 1.7, 353.3668, 1.4, 20.7
976.1, 37, 13.04.2023, 13:40, 31.4, 1.7, 353.3668, 2.4, 10.4
976.1, 12, 13.04.2023, 13:40, 31.4, 1.7, 348.3208, 2.4, 11.8
976.1, 114, 13.04.2023, 13:40, 31.4, 1.7, 353.3668, 2.4, 20.3
976.1, 85, 13.04.2023, 13:41, 31.4, 1.7, 154.4056, 2.4, 19.3
976.1, 38, 13.04.2023, 13:41, 31.4, 1.7, 353.3668, 2.4, 12.5
976.1, 14, 13.04.2023, 13:41, 31.4, 1.7, 345.6178, 2.4, 7
976.1, 54, 13.04.2023, 13:41, 31.4, 1.7, 345.6178, 2.4, 10.6
976.1, 87, 13.04.2023, 13:41, 31.4, 1.7, 154.4056, 2.4, 18.5
976.1, 16, 13.04.2023, 13:41, 31.4, 1.7, 345.6178, 2.4, 16
976.1, 39, 13.04.2023, 13:41, 31.4, 1.7, 353.3668, 2.4, 18.2
976.1, 55, 13.04.2023, 13:41, 31.4, 1.7, 366.5319, 2.4, 11.8
976.3, 53, 13.04.2023, 13:41, 32.7, 1.7, 361.0735, 1.8, 10.4
976.3, 90, 13.04.2023, 13:41, 32.7, 1.7, 156.1477, 1.8, 17.4
976.3, 40, 13.04.2023, 13:41, 32.7, 1.7, 366.5319, 1.8, 14.9
976.3, 56, 13.04.2023, 13:41, 32.7, 1.7, 361.0735, 1.8, 11.7
976.3, 60, 13.04.2023, 13:41, 32.7, 1.7, 366.5319, 1.8, 19.4
976.3, 41, 13.04.2023, 13:41, 32.7, 1.7, 366.5319, 1.8, 23.9
976.3, 91, 13.04.2023, 13:41, 32.7, 1.7, 156.6755, 1.8, 19.8
976.3, 61, 13.04.2023, 13:41, 32.7, 1.7, 366.5319, 1.8, 13.1
976.3, 57, 13.04.2023, 13:41, 32.7, 1.7, 366.5319, 1.8, 13.1
976.3, 93, 13.04.2023, 13:41, 32.7, 1.7, 156.6755, 1.8, 14
976.3, 50, 13.04.2023, 13:41, 32.7, 1.7, 349.5497, 1.8, 13.4
976.3, 62, 13.04.2023, 13:41, 32.7, 1.7, 364.3983, 1.8, 10.8
976.1, 58, 13.04.2023, 13:41, 33.2, 1.6, 360.6986, 1.3, 11.9
976.1, 108, 13.04.2023, 13:41, 33.2, 1.6, 157.1381, 1.3, 21.9
976.1, 51, 13.04.2023, 13:41, 33.2, 1.6, 360.6986, 1.3, 10.6
976.1, 63, 13.04.2023, 13:41, 33.2, 1.6, 364.3983, 1.3, 16.9
976.1, 64, 13.04.2023, 13:41, 33.2, 1.6, 364.3983, 1.3, 16.6
976.1, 52, 13.04.2023, 13:41, 33.2, 1.6, 360.6986, 1.3, 14.6
976.1, 65, 13.04.2023, 13:41, 33.2, 1.6, 364.3983, 1.3, 18.6
976.1, 111, 13.04.2023, 13:41, 33.2, 1.6, 156.0151, 1.3, 16.6
976.1, 72, 13.04.2023, 13:41, 33.2, 1.6, 364.3983, 1.3, 10.6
976.1, 66, 13.04.2023, 13:41, 33.2, 1.6, 362.7727, 1.3, 19.2
976.1, 76, 13.04.2023, 13:41, 33.2, 1.6, 154.1159, 1.3, 15.6
976.3, 113, 13.04.2023, 13:41, 33.3, 1.4, 362.7727, 1.5, 19.5
976.3, 115, 13.04.2023, 13:41, 33.3, 1.4, 154.1159, 1.5, 14.9
976.3, 68, 13.04.2023, 13:42, 33.3, 1.4, 362.7727, 1.5, 16.1
976.3, 88, 13.04.2023, 13:42, 33.3, 1.4, 155.7562, 1.5, 16.4
976.3, 114, 13.04.2023, 13:42, 33.3, 1.4, 362.7727, 1.5, 19.2
976.3, 116, 13.04.2023, 13:42, 33.3, 1.4, 154.1159, 1.5, 16.1
976.3, 69, 13.04.2023, 13:42, 33.3, 1.4, 362.7727, 1.5, 18.5
976.3, 94, 13.04.2023, 13:42, 33.3, 1.4, 154.1159, 1.5, 12
976.3, 54, 13.04.2023, 13:42, 33.3, 1.4, 327.4049, 1.5, 9.1
976.3, 117, 13.04.2023, 13:42, 33.3, 1.4, 156.1095, 1.5, 9.1
976.3, 71, 13.04.2023, 13:42, 33.3, 1.4, 360.6881, 1.5, 20
976.3, 95, 13.04.2023, 13:42, 33.3, 1.4, 155.0175, 1.5, 12.7
976.3, 55, 13.04.2023, 13:42, 35, 1.3, 360.6881, 0.9, 10.5
976.3, 96, 13.04.2023, 13:42, 35, 1.3, 155.0175, 0.9, 15.3
976.3, 74, 13.04.2023, 13:42, 35, 1.3, 360.6881, 0.9, 20.8
976.3, 123, 13.04.2023, 13:42, 35, 1.3, 155.0175, 0.9, 14.4
976.3, 56, 13.04.2023, 13:42, 35, 1.3, 346.3847, 0.9, 10.4
976.3, 97, 13.04.2023, 13:42, 35, 1.3, 156.1095, 0.9, 7.4
976.3, 78, 13.04.2023, 13:42, 35, 1.3, 158.0699, 0.9, 11.3
976.3, 98, 13.04.2023, 13:42, 35, 1.3, 156.639, 0.9, 9.7
976.3, 57, 13.04.2023, 13:42, 35, 1.3, 346.9729, 0.9, 11.6
976.3, 17, 13.04.2023, 13:42, 35, 1.3, 155.7642, 0.9, 15.2
976.3, 102, 13.04.2023, 13:42, 35, 1.3, 155.7642, 0.9, 15.2
976.3, 99, 13.04.2023, 13:42, 34.9, 1.2, 156.639, 0.4, 11.5
976.3, 58, 13.04.2023, 13:42, 34.9, 1.2, 334.3409, 0.4, 10.5
976.3, 18, 13.04.2023, 13:42, 34.9, 1.2, 155.7642, 0.4, 14
976.3, 104, 13.04.2023, 13:42, 34.9, 1.2, 155.7642, 0.4, 15.3
976.3, 100, 13.04.2023, 13:42, 34.9, 1.2, 158.9985, 0.4, 14.6
976.3, 64, 13.04.2023, 13:42, 34.9, 1.2, 346.9729, 0.4, 15
976.3, 105, 13.04.2023, 13:42, 34.9, 1.2, 156.639, 0.4, 16.2
976.3, 101, 13.04.2023, 13:42, 34.9, 1.2, 158.9985, 0.4, 14.5
976.3, 19, 13.04.2023, 13:42, 34.9, 1.2, 334.3409, 0.4, 15.5
976.3, 72, 13.04.2023, 13:42, 34.9, 1.2, 343.5618, 0.4, 9.3
976.3, 107, 13.04.2023, 13:42, 34.9, 1.2, 343.5618, 0.4, 15.8
976.3, 110, 13.04.2023, 13:42, 34.9, 1.2, 158.229, 0.4, 13.7
976.3, 20, 13.04.2023, 13:42, 34.8, 1.2, 331.4534, 0.2, 4.6
976.3, 113, 13.04.2023, 13:43, 34.8, 1.2, 343.5618, 0.2, 18.1
976.3, 112, 13.04.2023, 13:43, 34.8, 1.2, 156.3306, 0.2, 13.7
976.3, 109, 13.04.2023, 13:43, 34.8, 1.2, 155.3689, 0.2, 12.3
976.3, 21, 13.04.2023, 13:43, 34.8, 1.2, 314.1965, 0.2, 13.6
976.3, 114, 13.04.2023, 13:43, 34.8, 1.2, 343.5618, 0.2, 18.1
976.3, 118, 13.04.2023, 13:43, 34.8, 1.2, 156.3306, 0.2, 11.3
976.3, 122, 13.04.2023, 13:43, 34.8, 1.2, 343.5618, 0.2, 20.3
976.3, 22, 13.04.2023, 13:43, 34.8, 1.2, 308.3595, 0.2, 13.2
976.3, 119, 13.04.2023, 13:43, 34.8, 1.2, 158.8217, 0.2, 11.5
976.3, 54, 13.04.2023, 13:43, 34.8, 1.2, 308.3595, 0.2, 7.9
976.3, 126, 13.04.2023, 13:43, 35.6, 1.3, 334.9182, 0.3, 12.1
976.3, 121, 13.04.2023, 13:43, 35.6, 1.3, 158.8217, 0.3, 12.6
976.3, 23, 13.04.2023, 13:43, 35.6, 1.3, 158.8217, 0.3, 7.6
976.3, 55, 13.04.2023, 13:43, 35.6, 1.3, 334.9182, 0.3, 9.4
976.3, 124, 13.04.2023, 13:43, 35.6, 1.3, 156.1218, 0.3, 13.9
976.3, 2, 13.04.2023, 13:43, 35.6, 1.3, 334.9182, 0.3, 12
976.3, 24, 13.04.2023, 13:43, 35.6, 1.3, 158.8217, 0.3, 12.6
976.3, 56, 13.04.2023, 13:43, 35.6, 1.3, 331.8533, 0.3, 9
976.3, 125, 13.04.2023, 13:43, 35.6, 1.3, 157.6645, 0.3, 14.7
976.3, 3, 13.04.2023, 13:43, 35.6, 1.3, 333.8187, 0.3, 10.6
976.3, 57, 13.04.2023, 13:43, 35.6, 1.3, 333.8187, 0.3, 10
976.3, 25, 13.04.2023, 13:43, 36.5, 1.3, 333.8187, 0.7, 4.6
976.3, 5, 13.04.2023, 13:43, 36.5, 1.3, 331.8533, 0.7, 15.4
976.3, 1, 13.04.2023, 13:43, 36.5, 1.3, 333.8187, 0.7, 12.8
976.3, 58, 13.04.2023, 13:43, 36.5, 1.3, 331.8533, 0.7, 9.2
976.3, 7, 13.04.2023, 13:43, 36.5, 1.3, 315.8542, 0.7, 12.4
976.3, 4, 13.04.2023, 13:43, 36.5, 1.3, 331.8533, 0.7, 8.7
976.3, 42, 13.04.2023, 13:43, 36.5, 1.3, 333.8187, 0.7, 10.5
976.3, 8, 13.04.2023, 13:43, 36.5, 1.3, 315.5366, 0.7, 11.2
976.3, 6, 13.04.2023, 13:43, 36.5, 1.3, 315.5366, 0.7, 5.3
976.3, 64, 13.04.2023, 13:43, 36.5, 1.3, 322.3955, 0.7, 13.5
976.3, 44, 13.04.2023, 13:43, 36.5, 1.3, 322.3955, 0.7, 11.8
976.3, 26, 13.04.2023, 13:43, 36.5, 1.3, 322.3955, 0.7, 16.1
976.3, 9, 13.04.2023, 13:44, 36.5, 1.3, 322.3955, 0.7, 12.4
976.3, 72, 13.04.2023, 13:44, 35.3, 1.3, 322.3955, 0.6, 9
976.3, 45, 13.04.2023, 13:44, 35.3, 1.3, 322.3955, 0.6, 11.6
976.3, 27, 13.04.2023, 13:44, 35.3, 1.3, 322.3955, 0.6, 15.8
976.3, 11, 13.04.2023, 13:44, 35.3, 1.3, 322.3955, 0.6, 12.5
976.3, 113, 13.04.2023, 13:44, 35.3, 1.3, 322.3955, 0.6, 16.5
976.3, 28, 13.04.2023, 13:44, 35.3, 1.3, 316.6155, 0.6, 13.9
976.3, 47, 13.04.2023, 13:44, 35.3, 1.3, 316.6155, 0.6, 13
976.3, 12, 13.04.2023, 13:44, 35.3, 1.3, 322.175, 0.6, 8.1
976.3, 114, 13.04.2023, 13:44, 35.3, 1.3, 316.6155, 0.6, 16.8
976.3, 14, 13.04.2023, 13:44, 35.3, 1.3, 310.5845, 0.6, 4.2
976.3, 29, 13.04.2023, 13:44, 35.3, 1.3, 316.6155, 0.6, 15.2
976.3, 48, 13.04.2023, 13:44, 35.3, 1.3, 316.6155, 0.6, 10.1
976.1, 54, 13.04.2023, 13:44, 34.4, 1.4, 310.5845, 1.3, 6.6
976.1, 16, 13.04.2023, 13:44, 34.4, 1.4, 310.5845, 1.3, 10.2
976.1, 30, 13.04.2023, 13:44, 34.4, 1.4, 316.6155, 1.3, 11.3
976.1, 59, 13.04.2023, 13:44, 34.4, 1.4, 316.6155, 1.3, 11.7
976.1, 55, 13.04.2023, 13:44, 34.4, 1.4, 316.6155, 1.3, 8.7
976.1, 53, 13.04.2023, 13:44, 34.4, 1.4, 322.175, 1.3, 8.5
976.1, 31, 13.04.2023, 13:44, 34.4, 1.4, 318.0336, 1.3, 12.1
976.1, 56, 13.04.2023, 13:44, 34.4, 1.4, 326.694, 1.3, 8.2
976.1, 75, 13.04.2023, 13:44, 34.4, 1.4, 155.0265, 1.3, 9.6
976.1, 60, 13.04.2023, 13:44, 34.4, 1.4, 318.0336, 1.3, 9.8
976.1, 33, 13.04.2023, 13:44, 34.4, 1.4, 318.0336, 1.3, 12.8
976.1, 57, 13.04.2023, 13:44, 34.5, 1.4, 318.0336, 1, 8.5
976.1, 61, 13.04.2023, 13:44, 34.5, 1.4, 318.0336, 1, 9.3
976.1, 77, 13.04.2023, 13:44, 34.5, 1.4, 157.7257, 1, 8.4
976.1, 34, 13.04.2023, 13:44, 34.5, 1.4, 318.0336, 1, 11.9
976.1, 62, 13.04.2023, 13:44, 34.5, 1.4, 318.0336, 1, 5.5
976.1, 58, 13.04.2023, 13:44, 34.5, 1.4, 326.694, 1, 7.8
976.1, 35, 13.04.2023, 13:44, 34.5, 1.4, 315.3428, 1, 10
976.1, 79, 13.04.2023, 13:44, 34.5, 1.4, 154.8049, 1, 9.6
976.1, 63, 13.04.2023, 13:44, 34.5, 1.4, 315.3428, 1, 13.7
976.1, 36, 13.04.2023, 13:44, 34.5, 1.4, 315.3428, 1, 9.8
976.1, 64, 13.04.2023, 13:44, 34.5, 1.4, 315.3428, 1, 12
976.3, 80, 13.04.2023, 13:45, 33.4, 1.4, 155.1117, 1, 11
976.3, 65, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 14.8
976.3, 37, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 7.1
976.3, 72, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 9
976.3, 81, 13.04.2023, 13:45, 33.4, 1.4, 155.1117, 1, 8.9
976.3, 66, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 16.6
976.3, 38, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 9.9
976.3, 113, 13.04.2023, 13:45, 33.4, 1.4, 315.3428, 1, 15
976.3, 68, 13.04.2023, 13:45, 33.4, 1.4, 315.7499, 1, 9.5
976.3, 39, 13.04.2023, 13:45, 33.4, 1.4, 315.7499, 1, 14.6
976.3, 114, 13.04.2023, 13:45, 33.4, 1.4, 315.7499, 1, 15.6
976.3, 82, 13.04.2023, 13:45, 33.4, 1.4, 157.5262, 1, 8.2
976.3, 40, 13.04.2023, 13:45, 32.8, 1.4, 315.7499, 1.7, 10.9
976.3, 69, 13.04.2023, 13:45, 32.8, 1.4, 315.7499, 1.7, 16.4
976.3, 54, 13.04.2023, 13:45, 32.8, 1.4, 309.3365, 1.7, 5.8
976.3, 83, 13.04.2023, 13:45, 32.8, 1.4, 157.5262, 1.7, 9.5
976.3, 71, 13.04.2023, 13:45, 32.8, 1.4, 315.7499, 1.7, 15.5
976.3, 41, 13.04.2023, 13:45, 32.8, 1.4, 315.7499, 1.7, 11.7
976.3, 55, 13.04.2023, 13:45, 32.8, 1.4, 317.1093, 1.7, 8.1
976.3, 84, 13.04.2023, 13:45, 32.8, 1.4, 156.5295, 1.7, 6.7
976.3, 74, 13.04.2023, 13:45, 32.8, 1.4, 317.1093, 1.7, 16.3
976.3, 50, 13.04.2023, 13:45, 32.8, 1.4, 305.7252, 1.7, 10.2
976.3, 56, 13.04.2023, 13:45, 32.8, 1.4, 315.0426, 1.7, 7.5
976.3, 85, 13.04.2023, 13:45, 32.8, 1.4, 153.9211, 1.7, 10.8
976.3, 78, 13.04.2023, 13:45, 32.2, 1.5, 156.5295, 1.7, 9.1
976.3, 57, 13.04.2023, 13:45, 32.2, 1.5, 317.1093, 1.7, 7.6
976.3, 51, 13.04.2023, 13:45, 32.2, 1.5, 315.0426, 1.7, 10.9
976.3, 102, 13.04.2023, 13:45, 32.2, 1.5, 153.4698, 1.7, 13.7
976.3, 58, 13.04.2023, 13:45, 32.2, 1.5, 315.4027, 1.7, 7
976.3, 52, 13.04.2023, 13:45, 32.2, 1.5, 315.4027, 1.7, 11.4
976.3, 90, 13.04.2023, 13:45, 32.2, 1.5, 154.6835, 1.7, 13.4
976.3, 104, 13.04.2023, 13:45, 32.2, 1.5, 153.4698, 1.7, 13
976.3, 64, 13.04.2023, 13:46, 32.2, 1.5, 323.9298, 1.7, 11.3
976.3, 76, 13.04.2023, 13:46, 32.2, 1.5, 153.4698, 1.7, 8.4
976.3, 105, 13.04.2023, 13:46, 31, 1.4, 154.6835, 1.4, 10.2
976.3, 91, 13.04.2023, 13:46, 31, 1.4, 156.5174, 1.4, 9.2
976.3, 72, 13.04.2023, 13:46, 31, 1.4, 323.9298, 1.4, 8.3
976.3, 88, 13.04.2023, 13:46, 31, 1.4, 154.6835, 1.4, 8.8
976.3, 107, 13.04.2023, 13:46, 31, 1.4, 333.4784, 1.4, 12.1
976.3, 93, 13.04.2023, 13:46, 31, 1.4, 157.0375, 1.4, 7.5
976.3, 113, 13.04.2023, 13:46, 31, 1.4, 333.4784, 1.4, 14.2
976.3, 94, 13.04.2023, 13:46, 31, 1.4, 154.2615, 1.4, 8.6
976.3, 109, 13.04.2023, 13:46, 31, 1.4, 154.2615, 1.4, 8.7
976.3, 114, 13.04.2023, 13:46, 31, 1.4, 333.4784, 1.4, 14.5
976.3, 108, 13.04.2023, 13:46, 31, 1.4, 157.0375, 1.4, 15.7
976.3, 95, 13.04.2023, 13:46, 31, 1.4, 154.2615, 1.4, 8.7
976.3, 118, 13.04.2023, 13:46, 31.4, 1.3, 154.9127, 1.4, 8.6
976.3, 54, 13.04.2023, 13:46, 31.4, 1.3, 309.3919, 1.4, 5.2
976.3, 96, 13.04.2023, 13:46, 31.4, 1.3, 154.2615, 1.4, 12.5
976.3, 119, 13.04.2023, 13:46, 31.4, 1.3, 156.9026, 1.4, 8.8
976.3, 111, 13.04.2023, 13:46, 31.4, 1.3, 155.2065, 1.4, 8
976.3, 97, 13.04.2023, 13:46, 31.4, 1.3, 155.2065, 1.4, 5.1
976.3, 55, 13.04.2023, 13:46, 31.4, 1.3, 327.2998, 1.4, 7.5
976.3, 121, 13.04.2023, 13:46, 31.4, 1.3, 156.9026, 1.4, 9.5
976.3, 115, 13.04.2023, 13:46, 31.4, 1.3, 154.8441, 1.4, 7.1
976.3, 98, 13.04.2023, 13:46, 31.4, 1.3, 155.2065, 1.4, 6.2
976.3, 56, 13.04.2023, 13:46, 31.4, 1.3, 324.2503, 1.4, 6.8
976.3, 124, 13.04.2023, 13:46, 31.4, 1.3, 155.2065, 1.4, 11.7
976.3, 99, 13.04.2023, 13:46, 31.1, 1.3, 155.2065, 2.9, 9
976.3, 116, 13.04.2023, 13:46, 31.1, 1.3, 154.8441, 2.9, 10.6
976.3, 125, 13.04.2023, 13:46, 31.1, 1.3, 156.9026, 2.9, 12.7
976.3, 57, 13.04.2023, 13:46, 31.1, 1.3, 327.2998, 2.9, 6.7
976.3, 100, 13.04.2023, 13:46, 31.1, 1.3, 156.8311, 2.9, 11.8
976.3, 1, 13.04.2023, 13:46, 31.1, 1.3, 333.0314, 2.9, 10.3
976.3, 58, 13.04.2023, 13:46, 31.1, 1.3, 328.1385, 2.9, 5.9
976.3, 117, 13.04.2023, 13:46, 31.1, 1.3, 155.1468, 2.9, 6.2
976.3, 101, 13.04.2023, 13:47, 31.1, 1.3, 156.8311, 2.9, 11.9
976.3, 4, 13.04.2023, 13:47, 31.1, 1.3, 328.1385, 2.9, 6.5
976.3, 110, 13.04.2023, 13:47, 31.1, 1.3, 156.8311, 2.9, 11.3
976.3, 64, 13.04.2023, 13:47, 31.1, 1.3, 333.0314, 2.9, 10.3
976.1, 6, 13.04.2023, 13:47, 30.9, 1.2, 318.2115, 1.9, 3.6
976.1, 72, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 7.7
976.1, 112, 13.04.2023, 13:47, 30.9, 1.2, 156.2955, 1.9, 10.2
976.1, 9, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 9.5
976.1, 113, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 13.1
976.1, 17, 13.04.2023, 13:47, 30.9, 1.2, 155.5033, 1.9, 10.6
976.1, 122, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 17.1
976.1, 11, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 10.2
976.1, 114, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 13.3
976.1, 18, 13.04.2023, 13:47, 30.9, 1.2, 155.5033, 1.9, 9.1
976.1, 12, 13.04.2023, 13:47, 30.9, 1.2, 337.7228, 2.4, 6
976.1, 126, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 2.4, 10.5
976.1, 14, 13.04.2023, 13:47, 30.9, 1.2, 321.3333, 2.4, 2.8
976.1, 54, 13.04.2023, 13:47, 30.9, 1.2, 321.3333, 2.4, 4.2
976.1, 19, 13.04.2023, 13:47, 30.9, 1.2, 331.6298, 2.4, 11.4
976.1, 2, 13.04.2023, 13:47, 30.9, 1.2, 338.5002, 2.4, 9.8
